CustomerID,Age,Gender,NPS,MembershipFlag
Customer7639,48,Female,-98,Y
Customer7640,59,Male,-49,N
Customer7641,27,Other,10,N
Customer7642,47,Male,60,Y
Customer7643,74,Female,-59,Y
Customer7644,69,Female,29,Y
Customer7645,35,Other,-62,Y
Customer7646,77,Other,-55,N
Customer7647,41,Female,-53,Y
Customer7648,69,Female,-74,Y
Customer7649,78,Female,-86,Y
Customer7650,26,Other,-94,Y
Customer7651,48,Female,8,N
Customer7652,32,Other,84,N
Customer7653,21,Female,-59,N
Customer7654,80,Male,-92,N
Customer7655,57,Male,4,Y
Customer7656,26,Female,33,N
Customer7657,62,Male,84,N
Customer7658,26,Other,-25,Y
Customer7659,43,Male,-71,N
Customer7660,21,Male,82,N
Customer7661,34,Other,-17,N
Customer7662,33,Male,25,Y
Customer7663,32,Male,-17,Y
Customer7664,52,Female,-47,Y
Customer7665,74,Other,9,N
Customer7666,69,Other,-74,Y
Customer7667,22,Female,-17,Y
Customer7668,72,Female,86,N
Customer7669,22,Male,-94,Y
Customer7670,37,Male,67,N
Customer7671,32,Male,3,N
Customer7672,35,Female,-29,Y
Customer7673,64,Other,-99,N
Customer7674,19,Male,41,N
Customer7675,46,Female,37,N
Customer7676,30,Other,-51,Y
Customer7677,21,Female,45,N
Customer7678,59,Male,-83,Y
Customer7679,62,Female,-85,Y
Customer7680,27,Female,-49,N
Customer7681,78,Female,96,N
Customer7682,48,Female,79,N
Customer7683,58,Other,58,N
Customer7684,25,Male,-17,N
Customer7685,20,Other,50,Y
Customer7686,65,Female,-5,Y
Customer7687,80,Female,-59,N
Customer7688,63,Male,89,Y
Customer7689,26,Male,12,Y
Customer7690,47,Other,77,Y
Customer7691,70,Other,23,N
Customer7692,28,Male,-86,Y
Customer7693,52,Other,-11,Y
Customer7694,54,Female,71,Y
Customer7695,78,Female,-59,N
Customer7696,59,Male,-56,Y
Customer7697,30,Other,-7,N
Customer7698,53,Female,6,Y
Customer7699,73,Male,62,N
Customer7700,30,Other,-79,Y
Customer7701,29,Female,27,N
Customer7702,54,Other,-63,Y
Customer7703,27,Other,-4,N
Customer7704,77,Other,97,N
Customer7705,73,Male,91,Y
Customer7706,26,Female,0,Y
Customer7707,69,Male,-94,N
Customer7708,24,Female,-57,N
Customer7709,19,Female,-25,Y
Customer7710,71,Male,-94,N
Customer7711,73,Male,93,Y
Customer7712,77,Female,-41,Y
Customer7713,40,Female,-100,N
Customer7714,56,Female,-39,Y
Customer7715,57,Other,-14,N
Customer7716,56,Female,-12,Y
Customer7717,38,Male,-83,Y
Customer7718,40,Male,7,Y
Customer7719,46,Male,34,Y
Customer7720,31,Female,14,Y
Customer7721,43,Female,-47,Y
Customer7722,68,Other,-34,Y
Customer7723,22,Other,-8,Y
Customer7724,72,Male,37,Y
Customer7725,48,Other,88,Y
Customer7726,42,Other,-42,Y
Customer7727,48,Male,86,Y
Customer7728,67,Female,-32,N
Customer7729,37,Other,90,N
Customer7730,61,Female,-3,Y
Customer7731,72,Male,-93,Y
Customer7732,34,Male,-46,N
Customer7733,62,Other,33,Y
Customer7734,19,Male,28,Y
Customer7735,42,Male,-45,Y
Customer7736,30,Male,3,N
Customer7737,75,Other,13,Y
Customer7738,56,Other,-13,N
Customer7739,45,Other,37,N
Customer7740,59,Male,7,Y
Customer7741,72,Female,-78,N
Customer7742,23,Male,43,N
Customer7743,20,Other,0,N
Customer7744,75,Female,43,Y
Customer7745,52,Female,-45,Y
Customer7746,35,Other,7,N
Customer7747,28,Female,-6,Y
Customer7748,71,Female,-95,N
Customer7749,37,Other,-71,Y
Customer7750,22,Female,90,Y
Customer7751,36,Female,28,N
Customer7752,39,Other,-50,Y
Customer7753,76,Female,5,N
Customer7754,77,Female,-12,Y
Customer7755,36,Female,26,N
Customer7756,79,Female,-55,Y
Customer7757,64,Other,20,N
Customer7758,79,Male,48,Y
Customer7759,33,Male,-2,Y
Customer7760,41,Female,65,N
Customer7761,58,Other,-32,Y
Customer7762,21,Other,-38,N
Customer7763,32,Female,-51,Y
Customer7764,42,Male,-89,N
Customer7765,61,Female,-32,N
Customer7766,72,Other,-28,N
Customer7767,52,Other,-57,N
Customer7768,72,Male,-49,N
Customer7769,31,Other,-92,N
Customer7770,66,Other,92,N
Customer7771,36,Other,17,N
Customer7772,55,Male,-91,Y
Customer7773,53,Other,-55,Y
Customer7774,24,Female,2,Y
Customer7775,47,Male,85,Y
Customer7776,36,Female,-64,N
Customer7777,66,Female,-49,N
Customer7778,42,Male,-2,Y
Customer7779,33,Female,-20,Y
Customer7780,64,Male,-88,N
Customer7781,71,Female,33,Y
Customer7782,57,Male,85,N
Customer7783,68,Other,0,Y
Customer7784,25,Other,27,N
Customer7785,35,Female,-53,N
Customer7786,45,Other,59,Y
Customer7787,33,Male,-90,Y
Customer7788,69,Female,-20,N
Customer7789,36,Other,-96,Y
Customer7790,59,Other,-95,Y
Customer7791,34,Female,16,N
Customer7792,80,Other,48,Y
Customer7793,62,Other,-59,Y
Customer7794,30,Female,-20,N
Customer7795,24,Other,54,N
Customer7796,44,Other,-98,N
Customer7797,27,Other,-41,Y
Customer7798,51,Other,93,N
Customer7799,53,Female,-8,Y
Customer7800,42,Male,-52,Y
Customer7801,23,Male,-67,Y
Customer7802,41,Other,-64,Y
Customer7803,35,Other,-59,N
Customer7804,40,Male,92,Y
Customer7805,23,Other,87,Y
Customer7806,46,Male,-100,Y
Customer7807,79,Female,86,N
Customer7808,42,Female,31,N
Customer7809,72,Female,2,N
Customer7810,34,Female,41,Y
Customer7811,63,Female,9,Y
Customer7812,41,Female,45,N
Customer7813,28,Male,-67,N
Customer7814,43,Other,-100,Y
Customer7815,80,Male,-48,N
Customer7816,68,Female,-79,Y
Customer7817,79,Other,88,N
Customer7818,51,Other,49,Y
Customer7819,45,Female,77,Y
Customer7820,20,Female,-85,Y
Customer7821,28,Female,55,N
Customer7822,55,Female,18,N
Customer7823,78,Female,-15,Y
Customer7824,31,Female,97,N
Customer7825,68,Other,-59,Y
Customer7826,43,Female,93,N
Customer7827,65,Female,-30,N
Customer7828,38,Other,16,Y
Customer7829,71,Male,62,N
Customer7830,73,Female,-81,N
Customer7831,56,Other,7,Y
Customer7832,47,Other,29,Y
Customer7833,76,Male,-94,Y
Customer7834,25,Female,76,Y
Customer7835,68,Female,-92,N
Customer7836,37,Female,-74,N
Customer7837,65,Other,29,Y
Customer7838,49,Female,-16,N
Customer7839,39,Female,95,Y
Customer7840,76,Female,-41,Y
Customer7841,24,Female,11,Y
Customer7842,26,Male,-15,N
Customer7843,62,Male,76,N
Customer7844,18,Male,29,N
Customer7845,46,Female,44,Y
Customer7846,80,Female,-18,Y
Customer7847,25,Other,3,N
Customer7848,73,Other,-13,N
Customer7849,71,Other,-81,N
Customer7850,21,Female,25,N
Customer7851,52,Male,-3,Y
Customer7852,76,Male,59,N
Customer7853,20,Male,-50,N
Customer7854,71,Female,-13,Y
Customer7855,62,Male,69,N
Customer7856,57,Other,-38,N
Customer7857,24,Other,-12,N
Customer7858,44,Male,88,Y
Customer7859,18,Other,89,Y
Customer7860,44,Male,30,N
Customer7861,33,Male,-12,Y
Customer7862,55,Other,-9,N
Customer7863,24,Other,-25,N
Customer7864,61,Other,-75,Y
Customer7865,40,Other,75,N
Customer7866,58,Male,7,Y
Customer7867,76,Other,-93,Y
Customer7868,28,Other,32,Y
Customer7869,59,Female,38,N
Customer7870,70,Other,-59,N
Customer7871,50,Other,18,N
Customer7872,67,Male,68,N
Customer7873,80,Male,7,Y
Customer7874,53,Female,46,N
Customer7875,54,Other,75,N
Customer7876,58,Other,80,Y
Customer7877,76,Other,82,Y
Customer7878,80,Other,19,N
Customer7879,34,Other,88,Y
Customer7880,52,Other,59,N
Customer7881,65,Female,-55,N
Customer7882,22,Other,-9,Y
Customer7883,65,Other,63,Y
Customer7884,49,Other,45,N
Customer7885,20,Female,-27,N
Customer7886,69,Other,-5,N
Customer7887,64,Female,-83,N
Customer7888,79,Male,39,N
Customer7889,52,Other,14,Y
Customer7890,69,Female,-29,N
Customer7891,31,Male,-55,Y
Customer7892,80,Female,82,Y
Customer7893,65,Female,-63,Y
Customer7894,78,Male,29,N
Customer7895,78,Other,-92,N
Customer7896,48,Other,7,Y
Customer7897,48,Female,32,Y
Customer7898,34,Male,-3,Y
Customer7899,77,Other,-82,Y
Customer7900,41,Female,-30,Y
Customer7901,69,Male,-62,N
Customer7902,40,Female,-59,Y
Customer7903,35,Male,44,N
Customer7904,67,Other,90,Y
Customer7905,71,Other,-11,Y
Customer7906,31,Female,73,N
Customer7907,67,Other,6,N
Customer7908,32,Other,47,Y
Customer7909,32,Male,97,N
Customer7910,23,Other,35,N
Customer7911,44,Male,-5,Y
Customer7912,32,Male,46,Y
Customer7913,67,Female,-69,Y
Customer7914,53,Male,25,N
Customer7915,72,Other,46,Y
Customer7916,25,Male,-77,Y
Customer7917,32,Male,-77,N
Customer7918,20,Female,83,Y
Customer7919,79,Other,19,N
Customer7920,64,Other,-83,N
Customer7921,30,Other,39,Y
Customer7922,58,Male,-60,N
Customer7923,51,Other,-14,N
Customer7924,41,Other,75,Y
Customer7925,57,Male,-19,N
Customer7926,49,Female,91,Y
Customer7927,78,Female,43,Y
Customer7928,49,Male,50,Y
Customer7929,47,Female,66,Y
Customer7930,69,Female,-68,Y
Customer7931,66,Female,-77,N
Customer7932,30,Other,-40,N
Customer7933,18,Female,-46,N
Customer7934,51,Other,88,Y
Customer7935,79,Female,-17,Y
Customer7936,32,Other,67,Y
Customer7937,61,Male,85,Y
Customer7938,31,Male,18,N
Customer7939,74,Female,-29,N
Customer7940,46,Other,-27,Y
Customer7941,51,Male,28,Y
Customer7942,35,Male,-16,Y
Customer7943,71,Male,52,N
Customer7944,24,Male,-5,N
Customer7945,46,Female,-48,Y
Customer7946,72,Other,88,Y
Customer7947,48,Male,73,N
Customer7948,78,Female,9,N
Customer7949,42,Male,-41,Y
Customer7950,55,Male,-50,Y
Customer7951,31,Male,20,Y
Customer7952,25,Male,-28,N
Customer7953,44,Female,75,Y
Customer7954,71,Other,67,N
Customer7955,19,Female,-94,Y
Customer7956,34,Female,-26,Y
Customer7957,54,Female,-82,Y
Customer7958,31,Male,42,N
Customer7959,42,Other,-31,Y
Customer7960,73,Male,88,N
Customer7961,47,Female,-45,Y
Customer7962,46,Male,37,N
Customer7963,37,Other,73,Y
Customer7964,38,Other,-21,N
Customer7965,78,Male,8,Y
Customer7966,70,Female,84,N
Customer7967,39,Male,-66,N
Customer7968,52,Female,-29,Y
Customer7969,54,Other,-9,N
Customer7970,33,Male,-98,N
Customer7971,67,Other,-35,Y
Customer7972,75,Female,80,N
Customer7973,66,Female,-49,Y
Customer7974,60,Male,-8,Y
Customer7975,34,Male,80,N
Customer7976,33,Male,81,N
Customer7977,75,Other,-54,N
Customer7978,72,Female,-98,N
Customer7979,19,Female,92,N
Customer7980,21,Other,42,Y
Customer7981,38,Male,-17,Y
Customer7982,56,Male,-67,N
Customer7983,51,Other,-51,N
Customer7984,47,Female,-68,N
Customer7985,23,Female,-28,N
Customer7986,34,Female,-98,N
Customer7987,56,Female,-99,Y
Customer7988,42,Other,31,Y
Customer7989,22,Female,-85,Y
Customer7990,22,Other,81,N
Customer7991,37,Male,-68,N
Customer7992,33,Other,-92,N
Customer7993,68,Female,-44,Y
Customer7994,58,Male,-61,Y
Customer7995,54,Other,-49,Y
Customer7996,57,Other,-85,Y
Customer7997,26,Other,35,N
Customer7998,22,Male,-14,N
Customer7999,59,Other,-41,N
Customer8000,74,Female,63,N
Customer8001,19,Male,-98,N
Customer8002,26,Male,-86,N
Customer8003,60,Other,1,Y
Customer8004,53,Female,-78,N
Customer8005,39,Male,30,N
Customer8006,39,Other,57,N
Customer8007,39,Female,72,N
Customer8008,51,Other,-84,N
Customer8009,72,Other,13,N
Customer8010,46,Male,85,N
Customer8011,55,Male,-43,N
Customer8012,76,Other,9,Y
Customer8013,63,Male,84,Y
Customer8014,50,Male,34,Y
Customer8015,35,Female,66,N
Customer8016,24,Female,-23,Y
Customer8017,18,Other,85,N
Customer8018,80,Other,83,Y
Customer8019,50,Other,42,Y
Customer8020,18,Other,-57,N
Customer8021,41,Female,-89,N
Customer8022,21,Male,-93,N
Customer8023,21,Female,-21,N
Customer8024,78,Other,-60,Y
Customer8025,35,Other,61,Y
Customer8026,44,Female,-55,N
Customer8027,60,Female,-72,Y
Customer8028,76,Other,-85,Y
Customer8029,49,Male,32,Y
Customer8030,50,Other,-96,N
Customer8031,45,Female,-71,N
Customer8032,59,Other,16,N
Customer8033,58,Other,77,Y
Customer8034,72,Male,-96,N
Customer8035,53,Other,40,N
Customer8036,77,Other,-52,Y
Customer8037,23,Other,-12,N
Customer8038,79,Female,-51,N
Customer8039,33,Female,-87,N
Customer8040,51,Male,7,Y
Customer8041,40,Other,-55,N
Customer8042,67,Female,-19,Y
Customer8043,59,Male,25,Y
Customer8044,41,Other,-17,Y
Customer8045,73,Male,-67,Y
Customer8046,66,Male,-30,Y
Customer8047,30,Male,74,Y
Customer8048,73,Male,-41,N
Customer8049,35,Male,-27,N
Customer8050,71,Male,-20,Y
Customer8051,30,Male,38,Y
Customer8052,66,Other,-3,N
Customer8053,54,Other,-10,N
Customer8054,60,Male,-6,N
Customer8055,56,Other,77,Y
Customer8056,78,Male,31,Y
Customer8057,59,Other,68,N
Customer8058,34,Female,86,Y
Customer8059,32,Male,-41,Y
Customer8060,35,Female,12,Y
Customer8061,40,Male,-20,Y
Customer8062,71,Male,89,N
Customer8063,68,Female,-17,Y
Customer8064,47,Female,-76,Y
Customer8065,75,Female,-68,Y
Customer8066,51,Male,-82,Y
Customer8067,75,Female,-44,N
Customer8068,21,Female,-86,Y
Customer8069,20,Other,-60,Y
Customer8070,24,Other,96,N
Customer8071,73,Female,-41,Y
Customer8072,35,Female,8,Y
Customer8073,59,Female,-5,Y
Customer8074,24,Female,-79,Y
Customer8075,57,Other,70,N
Customer8076,23,Male,59,N
Customer8077,39,Female,40,N
Customer8078,75,Female,65,Y
Customer8079,18,Other,-75,Y
Customer8080,21,Female,32,N
Customer8081,63,Female,24,N
Customer8082,66,Other,76,Y
Customer8083,69,Female,-4,Y
Customer8084,67,Female,32,Y
Customer8085,60,Other,-30,Y
Customer8086,46,Male,75,Y
Customer8087,38,Female,-83,Y
Customer8088,43,Female,-6,Y
Customer8089,31,Male,33,Y
Customer8090,26,Other,-35,Y
Customer8091,76,Male,26,Y
Customer8092,64,Female,-59,N
Customer8093,29,Male,16,Y
Customer8094,59,Other,79,Y
Customer8095,68,Female,-90,Y
Customer8096,73,Other,-75,N
Customer8097,68,Other,48,Y
Customer8098,23,Male,93,N
Customer8099,37,Male,67,Y
Customer8100,41,Other,-45,N
Customer8101,44,Other,17,N
Customer8102,55,Female,78,Y
Customer8103,25,Other,47,N
Customer8104,18,Other,-44,N
Customer8105,71,Male,-96,Y
Customer8106,66,Other,-87,Y
Customer8107,66,Other,-77,Y
Customer8108,41,Male,-33,Y
Customer8109,64,Female,79,Y
Customer8110,24,Male,-53,Y
Customer8111,36,Male,74,N
Customer8112,39,Other,-41,N
Customer8113,80,Other,100,Y
Customer8114,74,Female,-98,Y
Customer8115,72,Other,18,Y
Customer8116,77,Female,36,Y
Customer8117,52,Female,-1,N
Customer8118,79,Female,-18,N
Customer8119,47,Female,-77,Y
Customer8120,46,Other,31,N
Customer8121,39,Male,36,N
Customer8122,28,Male,-100,Y
Customer8123,37,Other,15,Y
Customer8124,79,Other,62,N
Customer8125,46,Female,39,Y
Customer8126,68,Other,45,Y
Customer8127,58,Male,-91,Y
Customer8128,59,Other,45,N
Customer8129,51,Other,51,N
Customer8130,18,Female,28,N
Customer8131,48,Female,-22,N
Customer8132,47,Female,99,Y
Customer8133,65,Female,-2,Y
Customer8134,35,Male,43,N
Customer8135,72,Other,42,N
Customer8136,75,Other,89,Y
Customer8137,34,Female,32,N
Customer8138,55,Male,-56,N
Customer8139,31,Male,17,N
Customer8140,40,Other,-49,N
Customer8141,42,Female,98,N
Customer8142,32,Other,11,N
Customer8143,63,Other,34,N
Customer8144,73,Male,54,Y
Customer8145,39,Male,11,Y
Customer8146,20,Other,-88,Y
Customer8147,73,Female,-84,N
Customer8148,72,Female,-57,Y
Customer8149,36,Other,40,Y
Customer8150,74,Other,-28,Y
Customer8151,61,Female,-96,Y
Customer8152,51,Female,-68,N
Customer8153,52,Female,31,Y
Customer8154,67,Other,53,Y
Customer8155,78,Male,-33,Y
Customer8156,18,Female,-85,Y
Customer8157,69,Female,49,N
Customer8158,38,Female,-65,N
Customer8159,46,Other,1,Y
Customer8160,23,Male,85,Y
Customer8161,54,Male,82,Y
Customer8162,18,Female,62,Y
Customer8163,68,Other,-76,N
Customer8164,18,Male,-29,N
Customer8165,44,Other,-20,Y
Customer8166,38,Male,-40,N
Customer8167,70,Female,-83,N
Customer8168,33,Other,-43,Y
Customer8169,61,Female,-25,Y
Customer8170,76,Male,20,N
Customer8171,78,Male,-44,N
Customer8172,71,Female,-4,N
Customer8173,57,Male,-38,Y
Customer8174,43,Female,-89,Y
Customer8175,33,Female,-90,Y
Customer8176,45,Female,40,Y
Customer8177,18,Male,62,N
Customer8178,53,Other,-74,Y
Customer8179,27,Female,3,N
Customer8180,60,Other,-34,N
Customer8181,34,Male,-12,N
Customer8182,74,Male,-56,N
Customer8183,76,Other,-20,Y
Customer8184,40,Female,-34,N
Customer8185,24,Male,49,N
Customer8186,61,Female,1,Y
Customer8187,70,Female,-10,N
Customer8188,24,Other,-59,Y
Customer8189,61,Male,-81,Y
Customer8190,32,Other,-53,Y
Customer8191,51,Male,-83,Y
Customer8192,63,Other,27,N
Customer8193,62,Male,-24,Y
Customer8194,21,Male,97,N
Customer8195,31,Male,-95,N
Customer8196,31,Female,-62,Y
Customer8197,33,Female,-90,N
Customer8198,24,Other,11,N
Customer8199,49,Other,52,N
Customer8200,36,Male,7,Y
Customer8201,19,Male,-7,N
Customer8202,27,Female,-46,Y
Customer8203,67,Female,-17,Y
Customer8204,78,Female,-43,Y
Customer8205,34,Other,-64,N
Customer8206,54,Female,-85,N
Customer8207,29,Other,-31,N
Customer8208,23,Female,-8,Y
Customer8209,39,Female,100,N
Customer8210,49,Male,64,Y
Customer8211,58,Other,80,Y
Customer8212,37,Female,43,N
Customer8213,18,Male,-83,N
Customer8214,71,Other,46,Y
Customer8215,64,Other,71,Y
Customer8216,70,Female,29,N
Customer8217,75,Other,85,N
Customer8218,23,Male,37,N
Customer8219,36,Male,-55,Y
Customer8220,35,Other,-82,N
Customer8221,23,Male,-63,N
Customer8222,62,Other,-64,Y
Customer8223,50,Male,11,Y
Customer8224,40,Other,-56,N
Customer8225,40,Other,16,N
Customer8226,43,Other,61,N
Customer8227,30,Male,29,Y
Customer8228,24,Other,-57,N
Customer8229,32,Other,-4,Y
Customer8230,61,Female,-18,N
Customer8231,44,Female,23,Y
Customer8232,43,Other,23,N
Customer8233,50,Female,-74,N
Customer8234,32,Other,-53,N
Customer8235,53,Female,-7,Y
Customer8236,62,Male,-94,Y
Customer8237,72,Male,54,Y
Customer8238,44,Other,-16,Y
Customer8239,74,Other,98,N
Customer8240,22,Male,11,Y
Customer8241,78,Male,-12,Y
Customer8242,19,Female,27,N
Customer8243,72,Other,-83,Y
Customer8244,75,Male,-68,N
Customer8245,50,Male,60,Y
Customer8246,33,Other,-5,Y
Customer8247,40,Female,21,N
Customer8248,55,Female,-76,N
Customer8249,72,Female,41,N
Customer8250,33,Female,65,N
Customer8251,31,Male,65,Y
Customer8252,46,Other,-97,Y
Customer8253,43,Other,7,N
Customer8254,52,Male,89,N
Customer8255,32,Male,-19,Y
Customer8256,20,Male,-91,N
Customer8257,40,Other,-66,Y
Customer8258,46,Other,-2,N
Customer8259,51,Other,3,N
Customer8260,50,Female,-78,N
Customer8261,58,Male,-36,N
Customer8262,58,Male,-19,Y
Customer8263,40,Male,52,N
Customer8264,24,Other,80,Y
Customer8265,20,Male,-84,N
Customer8266,75,Male,84,N
Customer8267,49,Female,47,Y
Customer8268,48,Other,27,N
Customer8269,35,Male,52,Y
Customer8270,60,Other,69,N
Customer8271,24,Other,72,Y
Customer8272,58,Other,-70,N
Customer8273,18,Female,-36,N
Customer8274,78,Other,79,N
Customer8275,31,Other,-21,N
Customer8276,69,Other,-9,N
Customer8277,49,Male,48,Y
Customer8278,23,Female,-71,Y
Customer8279,56,Male,22,Y
Customer8280,27,Female,30,N
Customer8281,24,Female,-31,N
Customer8282,43,Other,70,N
Customer8283,51,Other,-72,Y
Customer8284,47,Male,-98,Y
Customer8285,53,Female,85,Y
Customer8286,38,Other,60,N
Customer8287,79,Other,-26,N
Customer8288,77,Other,-56,Y
Customer8289,34,Other,-32,Y
Customer8290,50,Male,59,Y
Customer8291,27,Male,10,Y
Customer8292,68,Other,-17,N
Customer8293,80,Other,-49,Y
Customer8294,64,Other,91,N
Customer8295,59,Other,15,N
Customer8296,68,Other,2,N
Customer8297,29,Female,67,N
Customer8298,73,Female,40,N
Customer8299,33,Female,-21,N
Customer8300,58,Female,-72,Y
Customer8301,49,Other,90,Y
Customer8302,32,Female,53,Y
Customer8303,79,Female,1,Y
Customer8304,44,Male,-42,N
Customer8305,45,Female,76,Y
Customer8306,34,Female,80,N
Customer8307,63,Other,58,Y
Customer8308,76,Female,-89,Y
Customer8309,67,Female,85,N
Customer8310,75,Other,63,N
Customer8311,19,Female,-91,Y
Customer8312,80,Other,33,Y
Customer8313,53,Female,34,N
Customer8314,67,Male,-70,N
Customer8315,24,Male,-10,N
Customer8316,30,Female,99,N
Customer8317,32,Male,-98,N
Customer8318,42,Other,3,N
Customer8319,40,Female,74,N
Customer8320,77,Other,25,N
Customer8321,39,Male,-100,N
Customer8322,80,Other,72,N
Customer8323,43,Male,81,Y
Customer8324,50,Male,77,N
Customer8325,28,Male,34,N
Customer8326,27,Other,90,Y
Customer8327,42,Male,-86,N
Customer8328,54,Female,-12,Y
Customer8329,65,Male,94,N
Customer8330,60,Female,57,Y
Customer8331,70,Female,21,N
Customer8332,55,Female,15,Y
Customer8333,58,Female,95,Y
Customer8334,62,Other,-65,N
Customer8335,41,Female,-34,N
Customer8336,57,Male,32,Y
Customer8337,63,Female,-76,Y
Customer8338,73,Male,-90,Y
Customer8339,50,Other,99,N
Customer8340,34,Female,-35,Y
Customer8341,41,Male,55,Y
Customer8342,54,Other,-41,Y
Customer8343,74,Other,37,Y
Customer8344,19,Male,-51,N
Customer8345,49,Female,66,N
Customer8346,74,Other,64,Y
Customer8347,77,Male,-38,N
Customer8348,79,Female,88,N
Customer8349,41,Other,-9,Y
Customer8350,26,Male,-63,Y
Customer8351,21,Other,19,N
Customer8352,34,Other,-68,N
Customer8353,34,Male,-26,Y
Customer8354,70,Other,-56,Y
Customer8355,67,Male,71,Y
Customer8356,65,Female,28,Y
Customer8357,47,Male,-48,Y
Customer8358,57,Female,74,N
Customer8359,75,Other,60,Y
Customer8360,28,Male,-34,Y
Customer8361,38,Male,42,Y
Customer8362,38,Male,4,Y
Customer8363,35,Male,-87,N
Customer8364,72,Female,50,N
Customer8365,46,Female,23,N
Customer8366,41,Other,81,N
Customer8367,27,Other,19,N
Customer8368,62,Other,35,N
Customer8369,34,Other,81,Y
Customer8370,35,Male,-65,Y
Customer8371,59,Female,27,Y
Customer8372,65,Female,79,N
Customer8373,37,Female,33,N
Customer8374,54,Female,-4,N
Customer8375,62,Other,55,Y
Customer8376,35,Male,77,N
Customer8377,34,Female,65,Y
Customer8378,26,Male,57,N
Customer8379,31,Male,-20,Y
Customer8380,66,Male,-28,N
Customer8381,46,Male,81,Y
Customer8382,48,Female,-30,Y
Customer8383,21,Female,-55,N
Customer8384,35,Female,55,N
Customer8385,76,Other,44,Y
Customer8386,37,Female,75,N
Customer8387,73,Other,71,N
Customer8388,73,Other,-41,Y
Customer8389,64,Other,-41,Y
Customer8390,60,Female,-96,Y
Customer8391,61,Female,96,N
Customer8392,26,Female,97,Y
Customer8393,30,Other,34,N
Customer8394,32,Other,80,N
Customer8395,44,Male,44,Y
Customer8396,32,Other,-42,N
Customer8397,45,Other,-92,N
Customer8398,54,Female,49,Y
Customer8399,72,Male,-56,Y
Customer8400,36,Male,100,N
Customer8401,43,Male,86,Y
Customer8402,69,Female,-21,Y
Customer8403,43,Male,-88,N
Customer8404,42,Male,-18,Y
Customer8405,43,Female,-89,Y
Customer8406,43,Male,63,N
Customer8407,63,Other,-91,N
Customer8408,45,Other,-85,N
Customer8409,66,Other,-9,Y
Customer8410,35,Other,-82,Y
Customer8411,49,Other,3,N
Customer8412,70,Other,33,Y
Customer8413,20,Other,31,Y
Customer8414,19,Other,57,Y
Customer8415,50,Other,2,Y
Customer8416,59,Female,-6,N
Customer8417,36,Female,73,N
Customer8418,34,Other,-74,Y
Customer8419,61,Female,72,Y
Customer8420,50,Female,-64,Y
Customer8421,29,Other,36,N
Customer8422,66,Other,-40,N
Customer8423,73,Female,-66,N
Customer8424,80,Other,5,N
Customer8425,20,Other,-54,N
Customer8426,60,Other,48,Y
Customer8427,66,Other,44,Y
Customer8428,72,Female,-46,N
Customer8429,43,Male,-13,N
Customer8430,52,Female,-6,Y
Customer8431,25,Male,-95,N
Customer8432,69,Male,20,Y
Customer8433,53,Male,62,N
Customer8434,70,Female,-51,Y
Customer8435,71,Female,64,N
Customer8436,24,Female,-88,Y
Customer8437,63,Female,-76,Y
Customer8438,63,Female,22,N
Customer8439,53,Male,28,N
Customer8440,33,Female,-52,N
Customer8441,41,Male,21,N
Customer8442,78,Female,-66,N
Customer8443,71,Female,-18,Y
Customer8444,79,Other,-48,N
Customer8445,18,Male,79,N
Customer8446,66,Female,81,N
Customer8447,42,Female,-25,N
Customer8448,27,Female,3,Y
Customer8449,71,Other,-54,N
Customer8450,33,Male,-58,N
Customer8451,33,Female,47,N
Customer8452,75,Female,60,N
Customer8453,25,Female,-8,Y
Customer8454,46,Other,43,Y
Customer8455,56,Female,-23,Y
Customer8456,45,Male,-94,Y
Customer8457,23,Male,-31,Y
Customer8458,33,Male,48,N
Customer8459,37,Male,-65,Y
Customer8460,33,Female,3,Y
Customer8461,24,Other,-47,N
Customer8462,58,Other,46,Y
Customer8463,31,Other,-76,Y
Customer8464,60,Female,-34,Y
Customer8465,43,Other,8,Y
Customer8466,43,Male,80,N
Customer8467,31,Female,-53,Y
Customer8468,24,Other,69,Y
Customer8469,50,Male,74,Y
Customer8470,43,Male,-10,Y
Customer8471,74,Female,69,Y
Customer8472,62,Female,-99,N
Customer8473,37,Other,33,Y
Customer8474,80,Other,26,Y
Customer8475,20,Other,-55,N
Customer8476,69,Female,93,N
Customer8477,21,Other,5,Y
Customer8478,78,Other,-61,N
Customer8479,43,Male,-43,Y
Customer8480,28,Male,-23,Y
Customer8481,19,Male,-68,Y
Customer8482,31,Other,-39,Y
Customer8483,61,Female,-89,N
Customer8484,47,Male,25,N
Customer8485,66,Female,-52,N
Customer8486,29,Other,-13,N
Customer8487,43,Other,-23,Y
Customer8488,61,Male,-96,Y
Customer8489,50,Female,78,Y
Customer8490,30,Male,-32,N
Customer8491,31,Other,10,Y
Customer8492,41,Female,59,Y
Customer8493,79,Male,76,Y
Customer8494,51,Other,-41,N
Customer8495,61,Male,-55,N
Customer8496,43,Female,95,N
Customer8497,38,Female,68,N
Customer8498,45,Female,94,Y
Customer8499,65,Female,-88,Y
Customer8500,53,Female,7,Y
Customer8501,57,Male,11,Y
Customer8502,19,Male,-1,N
Customer8503,59,Male,45,Y
Customer8504,26,Male,12,Y
Customer8505,40,Other,-4,N
Customer8506,32,Other,-50,Y
Customer8507,30,Male,17,Y
Customer8508,40,Other,-65,N
Customer8509,34,Other,-20,N
Customer8510,79,Female,2,Y
