OrderID,StoreID,Date,ProductID,CustomerID,PromotionID,CampaignID,OrderValue,DiscountValue
Order972,Store3,2023-09-15,Product59,Customer3494,Promo5,Campaign7,524.91,88.91
Order973,Store5,2023-12-30,Product33,Customer5865,Promo2,Campaign8,649.0,194.16
Order974,Store1,2022-08-11,Product41,Customer1410,Promo3,Campaign6,186.46,193.64
Order975,Store8,2023-08-21,Product161,,Promo4,Campaign7,271.79,181.04
Order976,Store7,2022-05-04,Product29,Customer8202,Promo2,Campaign5,129.79,72.02
Order977,Store3,2023-04-11,Product255,Customer1705,Promo4,Campaign3,271.36,73.59
Order978,Store1,2022-10-28,Product492,,Promo1,Campaign2,497.47,170.53
Order979,Store3,2023-05-26,Product423,,Promo1,Campaign7,835.29,145.83
Order980,Store6,2021-12-27,Product185,Customer3285,Promo4,Campaign8,538.39,140.87
Order981,Store2,2021-12-24,Product361,Customer1791,Promo1,Campaign8,252.02,55.92
Order982,Store8,2023-01-06,Product224,Customer4031,Promo3,Campaign3,54.17,166.67
Order983,Store4,2021-03-05,Product357,,Promo3,Campaign2,625.75,115.88
Order984,Store7,2021-06-30,Product492,Customer2189,Promo2,Campaign9,425.96,89.37
Order985,Store4,2022-08-10,Product221,Customer9742,Promo4,Campaign6,984.51,173.08
Order986,Store7,2021-07-08,Product320,Customer8954,Promo2,Campaign10,781.96,78.84
Order987,Store8,2022-08-03,Product86,Customer8143,Promo3,Campaign3,810.28,130.79
Order988,Store6,2021-06-19,Product66,Customer5417,Promo3,Campaign5,22.11,93.18
Order989,Store1,2021-11-18,Product114,Customer4585,Promo3,Campaign1,780.02,118.55
Order990,Store1,2021-10-11,Product378,Customer1066,Promo5,Campaign2,202.67,8.11
Order991,Store2,2022-01-01,Product265,Customer4467,Promo1,Campaign9,589.94,92.22
Order992,Store5,2021-04-21,Product285,Customer7524,Promo2,Campaign10,452.95,111.3
Order993,Store7,2021-03-19,Product97,,Promo2,Campaign10,575.89,98.54
Order994,Store3,2021-09-10,Product330,,Promo3,Campaign3,142.11,169.48
Order995,Store6,2021-08-24,Product124,Customer403,Promo5,Campaign8,462.32,62.22
Order996,Store2,2021-04-03,Product156,Customer1736,Promo2,Campaign10,46.58,176.82
Order997,Store6,2023-11-24,Product110,,Promo2,Campaign8,50.59,80.69
Order998,Store2,2021-08-10,Product53,,Promo5,Campaign5,661.16,138.91
Order999,Store1,2023-06-15,Product174,Customer698,Promo3,Campaign8,952.18,17.34
Order1000,Store1,2023-08-19,Product167,Customer8766,Promo5,Campaign2,779.62,40.03
Order1001,Store5,2023-09-12,Product76,Customer4572,Promo1,Campaign2,474.46,152.23
Order1002,Store7,2023-04-23,Product314,Customer4554,Promo2,Campaign4,65.31,2.47
Order1003,Store8,2021-09-09,Product214,Customer8034,Promo1,Campaign8,54.57,193.71
Order1004,Store7,2021-05-22,Product182,,Promo2,Campaign2,166.31,38.13
Order1005,Store8,2021-11-07,Product390,Customer3436,Promo1,Campaign4,976.05,180.26
Order1006,Store6,2022-08-05,Product45,Customer8817,Promo2,Campaign8,404.67,103.19
Order1007,Store6,2021-12-12,Product424,Customer7949,Promo3,Campaign3,844.97,112.92
Order1008,Store5,2021-10-29,Product151,Customer6467,Promo4,Campaign8,708.09,16.83
Order1009,Store1,2022-05-22,Product117,Customer7531,Promo5,Campaign2,609.37,73.04
Order1010,Store8,2021-09-04,Product122,Customer226,Promo2,Campaign1,948.35,31.24
Order1011,Store4,2022-05-03,Product482,Customer51,Promo5,Campaign6,238.11,105.19
Order1012,Store5,2023-07-17,Product170,Customer6881,Promo2,Campaign8,460.34,110.15
Order1013,Store2,2023-03-02,Product166,Customer6552,Promo4,Campaign9,866.08,141.93
Order1014,Store1,2023-07-01,Product400,Customer892,Promo3,Campaign10,556.24,175.66
Order1015,Store6,2021-06-03,Product330,Customer6151,Promo3,Campaign8,253.98,93.64
Order1016,Store6,2023-08-02,Product431,Customer9470,Promo5,Campaign2,216.83,46.67
Order1017,Store3,2022-08-18,Product149,Customer6766,Promo4,Campaign1,755.35,66.71
Order1018,Store3,2021-03-03,Product500,Customer6471,Promo5,Campaign7,22.66,169.42
Order1019,Store4,2023-05-20,Product74,Customer8974,Promo3,Campaign7,915.05,29.17
Order1020,Store6,2023-12-19,Product459,Customer2149,Promo1,Campaign3,28.23,125.45
Order1021,Store1,2022-04-11,Product149,Customer5719,Promo5,Campaign6,634.68,2.62
Order1022,Store6,2021-11-07,Product25,Customer1851,Promo2,Campaign7,608.7,49.13
Order1023,Store8,2023-12-22,Product380,Customer6549,Promo3,Campaign9,582.63,118.28
Order1024,Store6,2023-03-27,Product61,Customer7400,Promo2,Campaign1,479.6,91.28
Order1025,Store2,2021-04-13,Product354,Customer1521,Promo4,Campaign3,853.91,98.71
Order1026,Store4,2021-01-28,Product54,Customer944,Promo3,Campaign5,662.74,132.11
Order1027,Store2,2022-05-23,Product223,Customer2085,Promo3,Campaign3,784.04,46.92
Order1028,Store7,2021-05-14,Product219,Customer7330,Promo5,Campaign8,124.37,56.16
Order1029,Store8,2021-02-28,Product473,Customer2371,Promo5,Campaign10,59.4,136.89
Order1030,Store3,2021-03-11,Product316,Customer3441,Promo2,Campaign6,38.24,107.66
Order1031,Store8,2021-07-04,Product170,Customer8782,Promo5,Campaign2,155.73,2.92
Order1032,Store2,2022-07-26,Product189,Customer3105,Promo1,Campaign1,670.34,134.07
Order1033,Store3,2021-06-17,Product32,Customer4970,Promo3,Campaign10,499.08,124.02
Order1034,Store7,2022-08-01,Product53,,Promo4,Campaign5,754.73,15.72
Order1035,Store5,2021-07-01,Product428,,Promo3,Campaign9,199.81,149.5
Order1036,Store7,2021-03-12,Product139,Customer3194,Promo2,Campaign10,373.29,104.42
Order1037,Store3,2022-07-10,Product374,Customer7470,Promo5,Campaign9,889.61,40.95
Order1038,Store6,2023-05-02,Product47,Customer8323,Promo3,Campaign1,936.36,111.87
Order1039,Store7,2023-12-17,Product90,,Promo5,Campaign3,922.51,119.09
Order1040,Store3,2022-11-14,Product316,Customer6844,Promo2,Campaign6,820.12,184.02
Order1041,Store7,2021-11-14,Product36,Customer7017,Promo5,Campaign5,691.35,148.43
Order1042,Store6,2023-04-09,Product485,,Promo4,Campaign4,914.54,60.38
Order1043,Store4,2021-04-04,Product444,Customer680,Promo2,Campaign2,717.04,23.63
Order1044,Store6,2021-09-24,Product417,Customer7852,Promo3,Campaign4,954.4,170.64
Order1045,Store7,2022-09-06,Product225,Customer5209,Promo3,Campaign5,34.54,169.21
Order1046,Store8,2022-05-17,Product42,,Promo4,Campaign2,922.43,35.06
Order1047,Store6,2022-08-01,Product228,,Promo1,Campaign10,560.18,12.43
Order1048,Store6,2022-09-24,Product269,Customer2129,Promo5,Campaign1,120.68,142.37
Order1049,Store4,2021-10-06,Product398,Customer3519,Promo3,Campaign7,222.76,144.52
Order1050,Store1,2023-01-24,Product186,Customer3419,Promo4,Campaign7,853.64,35.43
Order1051,Store7,2021-08-30,Product371,Customer1258,Promo5,Campaign8,511.06,133.64
Order1052,Store1,2023-02-22,Product357,Customer6037,Promo2,Campaign10,982.99,55.78
Order1053,Store7,2023-08-20,Product235,Customer6414,Promo4,Campaign6,126.36,52.12
Order1054,Store3,2023-09-12,Product122,Customer7163,Promo2,Campaign1,418.38,64.9
Order1055,Store5,2021-01-04,Product424,Customer8287,Promo2,Campaign8,338.56,104.08
Order1056,Store1,2021-11-16,Product321,Customer787,Promo2,Campaign2,520.97,160.89
Order1057,Store3,2023-10-29,Product389,Customer7782,Promo5,Campaign3,637.1,99.73
Order1058,Store4,2023-12-12,Product414,,Promo1,Campaign8,665.01,59.61
Order1059,Store8,2023-10-21,Product117,Customer5688,Promo2,Campaign4,11.28,176.79
Order1060,Store1,2023-02-18,Product466,Customer1334,Promo3,Campaign5,98.07,11.02
Order1061,Store1,2023-04-07,Product429,Customer1075,Promo5,Campaign9,44.71,159.42
Order1062,Store6,2021-10-07,Product357,Customer3522,Promo5,Campaign7,865.95,156.88
Order1063,Store8,2023-09-12,Product442,Customer9407,Promo2,Campaign10,320.16,50.71
Order1064,Store8,2021-01-28,Product39,Customer3263,Promo3,Campaign7,373.39,39.66
Order1065,Store7,2023-03-21,Product396,,Promo4,Campaign1,455.87,174.94
Order1066,Store6,2021-09-29,Product162,,Promo5,Campaign1,850.81,111.77
Order1067,Store3,2021-07-09,Product109,Customer5714,Promo2,Campaign8,24.02,9.2
Order1068,Store6,2022-06-30,Product14,Customer3760,Promo2,Campaign10,127.43,178.17
Order1069,Store8,2021-10-21,Product166,Customer7471,Promo1,Campaign1,688.31,69.8
Order1070,Store3,2023-04-28,Product400,,Promo1,Campaign10,964.25,68.43
Order1071,Store2,2023-02-10,Product362,Customer808,Promo4,Campaign2,646.36,128.66
Order1072,Store7,2023-02-08,Product445,,Promo4,Campaign4,268.51,132.26
Order1073,Store2,2021-02-22,Product443,Customer8074,Promo4,Campaign9,524.67,70.66
Order1074,Store5,2022-11-15,Product331,Customer4977,Promo4,Campaign7,975.23,28.66
Order1075,Store7,2023-12-07,Product481,Customer6326,Promo2,Campaign7,532.8,110.45
Order1076,Store1,2023-10-08,Product335,Customer4820,Promo2,Campaign10,379.77,125.04
Order1077,Store2,2022-12-04,Product112,Customer5158,Promo2,Campaign7,389.59,172.04
Order1078,Store3,2023-06-02,Product234,Customer7446,Promo3,Campaign5,967.36,96.89
Order1079,Store6,2022-04-10,Product202,Customer754,Promo4,Campaign1,721.73,129.14
Order1080,Store6,2022-07-07,Product323,Customer2193,Promo3,Campaign5,690.3,10.88
Order1081,Store1,2023-07-06,Product139,Customer2838,Promo5,Campaign8,239.73,178.9
Order1082,Store7,2023-10-05,Product267,Customer5094,Promo5,Campaign7,563.89,65.44
Order1083,Store8,2021-07-13,Product272,Customer4639,Promo2,Campaign7,363.18,126.44
Order1084,Store2,2021-03-07,Product166,Customer9028,Promo5,Campaign2,247.8,183.21
Order1085,Store5,2022-07-09,Product414,Customer3240,Promo2,Campaign1,896.6,162.11
Order1086,Store8,2022-08-24,Product169,Customer714,Promo4,Campaign4,389.32,127.54
Order1087,Store5,2023-11-16,Product257,Customer694,Promo3,Campaign8,289.96,140.72
Order1088,Store5,2022-04-21,Product124,Customer142,Promo2,Campaign1,932.4,184.18
Order1089,Store5,2022-07-27,Product38,Customer476,Promo1,Campaign2,205.37,162.42
Order1090,Store6,2023-02-01,Product370,,Promo1,Campaign7,748.05,121.97
Order1091,Store8,2023-06-06,Product249,Customer8716,Promo4,Campaign5,656.22,131.74
Order1092,Store6,2023-04-10,Product237,,Promo3,Campaign6,921.28,29.45
Order1093,Store6,2021-03-23,Product98,Customer254,Promo2,Campaign8,833.73,94.03
Order1094,Store7,2022-12-01,Product60,,Promo4,Campaign9,708.24,60.2
Order1095,Store8,2021-02-13,Product19,Customer8701,Promo3,Campaign8,321.43,86.39
Order1096,Store3,2023-04-04,Product124,Customer8005,Promo1,Campaign1,500.61,132.45
Order1097,Store5,2022-09-02,Product226,Customer4457,Promo2,Campaign4,945.05,29.83
Order1098,Store8,2022-12-21,Product443,Customer4710,Promo3,Campaign5,32.97,3.48
Order1099,Store4,2022-11-22,Product100,,Promo5,Campaign9,796.39,79.38
Order1100,Store6,2022-11-30,Product324,Customer8919,Promo2,Campaign6,259.29,64.44
Order1101,Store5,2023-04-17,Product394,Customer8379,Promo5,Campaign6,193.17,84.09
Order1102,Store2,2021-04-20,Product17,Customer384,Promo4,Campaign3,239.9,186.24
Order1103,Store7,2021-08-07,Product248,Customer2304,Promo3,Campaign2,69.15,141.42
Order1104,Store1,2022-04-08,Product80,,Promo3,Campaign2,992.06,65.49
Order1105,Store6,2023-05-10,Product85,Customer5680,Promo3,Campaign7,871.17,35.86
Order1106,Store6,2022-05-30,Product348,Customer9768,Promo3,Campaign5,525.85,123.7
Order1107,Store2,2022-09-29,Product456,Customer4867,Promo2,Campaign10,717.95,131.52
Order1108,Store1,2022-09-19,Product29,Customer9555,Promo5,Campaign1,561.03,96.72
Order1109,Store3,2021-03-11,Product134,Customer1491,Promo5,Campaign5,813.46,42.55
Order1110,Store8,2022-04-04,Product478,Customer527,Promo4,Campaign1,846.32,5.71
Order1111,Store6,2021-04-07,Product194,Customer5828,Promo4,Campaign9,240.46,53.13
Order1112,Store1,2021-08-12,Product119,Customer7396,Promo3,Campaign8,465.15,91.43
Order1113,Store4,2023-04-11,Product378,Customer4047,Promo1,Campaign4,638.5,157.59
Order1114,Store6,2022-10-03,Product367,Customer8951,Promo1,Campaign1,978.66,170.75
Order1115,Store5,2022-05-11,Product191,Customer6198,Promo3,Campaign8,685.86,82.59
Order1116,Store7,2023-11-28,Product415,,Promo5,Campaign5,898.66,159.22
Order1117,Store2,2023-02-08,Product153,Customer1063,Promo4,Campaign1,847.65,198.67
Order1118,Store1,2023-01-30,Product343,Customer833,Promo2,Campaign2,586.24,143.32
Order1119,Store2,2022-05-03,Product491,,Promo1,Campaign5,894.72,145.72
Order1120,Store5,2022-07-10,Product405,Customer8364,Promo4,Campaign9,383.65,181.91
Order1121,Store3,2023-09-19,Product272,Customer8389,Promo1,Campaign10,385.49,67.63
Order1122,Store7,2022-05-04,Product132,Customer345,Promo5,Campaign8,783.16,2.24
Order1123,Store5,2021-02-26,Product363,,Promo5,Campaign10,143.2,197.4
Order1124,Store8,2022-05-27,Product430,Customer9648,Promo3,Campaign8,312.77,98.09
Order1125,Store3,2021-04-14,Product8,Customer9554,Promo3,Campaign9,612.49,157.14
Order1126,Store2,2022-07-11,Product134,,Promo1,Campaign2,425.86,162.5
Order1127,Store3,2021-03-01,Product381,Customer7227,Promo1,Campaign7,941.32,79.5
Order1128,Store6,2023-01-05,Product384,Customer4934,Promo4,Campaign10,958.92,108.25
Order1129,Store3,2022-01-06,Product309,Customer6009,Promo3,Campaign5,507.56,107.98
Order1130,Store3,2021-01-26,Product375,Customer9716,Promo5,Campaign3,543.67,44.04
Order1131,Store6,2022-01-28,Product192,Customer9610,Promo4,Campaign10,727.38,23.53
Order1132,Store3,2022-08-29,Product91,Customer7620,Promo4,Campaign8,462.69,108.71
Order1133,Store6,2021-04-20,Product435,Customer2727,Promo2,Campaign2,198.2,24.03
Order1134,Store6,2023-02-12,Product249,,Promo5,Campaign4,749.5,69.22
Order1135,Store7,2021-09-11,Product484,Customer8091,Promo4,Campaign5,740.41,37.22
Order1136,Store3,2023-07-06,Product252,Customer2766,Promo2,Campaign5,252.53,141.38
Order1137,Store6,2023-02-05,Product484,Customer6009,Promo3,Campaign4,834.59,174.4
Order1138,Store1,2022-06-22,Product63,,Promo5,Campaign3,617.51,115.58
Order1139,Store3,2022-09-07,Product216,Customer4105,Promo3,Campaign3,243.94,82.03
Order1140,Store8,2022-08-10,Product134,Customer1458,Promo2,Campaign5,655.52,199.33
Order1141,Store3,2022-08-20,Product446,Customer271,Promo5,Campaign10,241.27,4.24
Order1142,Store5,2021-04-23,Product107,Customer2308,Promo1,Campaign6,272.58,60.87
Order1143,Store5,2022-07-23,Product161,Customer2338,Promo1,Campaign1,849.53,55.73
Order1144,Store7,2023-08-13,Product258,,Promo1,Campaign4,930.2,71.24
Order1145,Store7,2023-06-15,Product425,Customer1952,Promo4,Campaign10,264.31,46.12
Order1146,Store8,2023-02-01,Product16,,Promo1,Campaign10,928.77,52.85
Order1147,Store7,2023-07-27,Product358,Customer1084,Promo4,Campaign6,246.41,51.54
Order1148,Store5,2022-10-15,Product375,,Promo4,Campaign2,126.09,101.15
Order1149,Store8,2021-03-25,Product59,Customer3205,Promo2,Campaign10,67.64,78.21
Order1150,Store3,2022-12-20,Product9,Customer7644,Promo1,Campaign5,249.69,127.86
Order1151,Store8,2023-05-18,Product499,Customer1997,Promo5,Campaign9,391.39,102.88
Order1152,Store8,2023-08-07,Product197,Customer4876,Promo4,Campaign3,928.27,36.68
Order1153,Store5,2021-10-29,Product117,Customer1073,Promo2,Campaign3,249.74,162.01
Order1154,Store1,2022-07-22,Product10,Customer7245,Promo4,Campaign9,371.81,94.44
Order1155,Store2,2022-06-25,Product350,Customer4324,Promo5,Campaign3,736.81,30.65
Order1156,Store5,2021-04-02,Product7,,Promo5,Campaign4,309.05,33.38
Order1157,Store6,2022-10-16,Product349,Customer2273,Promo1,Campaign9,687.52,159.39
Order1158,Store5,2022-09-06,Product194,Customer3500,Promo4,Campaign4,437.76,140.6
Order1159,Store1,2021-03-12,Product404,Customer2216,Promo5,Campaign5,204.48,101.31
Order1160,Store6,2022-10-31,Product123,Customer7048,Promo3,Campaign2,736.72,61.22
Order1161,Store6,2021-03-22,Product63,Customer1397,Promo5,Campaign8,36.77,92.1
Order1162,Store6,2022-08-18,Product4,Customer2367,Promo5,Campaign9,299.41,127.3
Order1163,Store8,2021-08-06,Product284,Customer8482,Promo4,Campaign10,362.62,175.86
Order1164,Store6,2023-06-03,Product328,Customer931,Promo5,Campaign4,463.64,111.17
Order1165,Store4,2023-01-19,Product250,Customer9290,Promo2,Campaign3,683.07,55.35
Order1166,Store4,2021-05-05,Product419,Customer1305,Promo5,Campaign4,464.81,8.55
Order1167,Store6,2021-07-20,Product130,Customer7319,Promo3,Campaign7,598.38,35.09
Order1168,Store6,2023-10-23,Product425,,Promo5,Campaign1,599.82,130.04
Order1169,Store6,2022-07-28,Product412,Customer2174,Promo1,Campaign2,379.54,32.09
Order1170,Store1,2023-11-10,Product75,Customer3264,Promo4,Campaign10,934.63,96.31
Order1171,Store5,2023-09-10,Product484,,Promo3,Campaign5,956.3,139.79
Order1172,Store2,2022-12-23,Product329,Customer7829,Promo2,Campaign9,586.03,61.64
Order1173,Store7,2023-08-10,Product358,Customer6157,Promo5,Campaign6,80.97,133.82
Order1174,Store6,2021-06-29,Product385,Customer7034,Promo5,Campaign3,496.22,116.21
Order1175,Store7,2023-12-22,Product254,Customer3694,Promo2,Campaign3,192.58,87.79
Order1176,Store5,2021-09-30,Product411,,Promo5,Campaign7,488.38,179.45
Order1177,Store1,2023-03-18,Product323,Customer9316,Promo1,Campaign3,196.6,138.41
Order1178,Store7,2023-02-02,Product167,Customer8031,Promo3,Campaign10,706.82,72.12
Order1179,Store1,2023-10-31,Product201,,Promo5,Campaign3,89.62,160.85
Order1180,Store6,2022-11-30,Product168,Customer7227,Promo2,Campaign10,953.77,147.62
Order1181,Store7,2023-07-10,Product284,Customer6399,Promo2,Campaign7,203.42,158.34
Order1182,Store3,2022-09-14,Product469,,Promo3,Campaign9,664.05,128.19
Order1183,Store8,2022-06-24,Product348,Customer2576,Promo1,Campaign9,917.79,75.87
Order1184,Store1,2023-09-13,Product493,Customer1775,Promo3,Campaign3,255.41,69.72
Order1185,Store3,2022-04-05,Product408,Customer2029,Promo5,Campaign8,934.95,130.83
Order1186,Store7,2023-12-21,Product338,,Promo1,Campaign1,394.79,26.18
Order1187,Store7,2023-12-18,Product51,Customer8154,Promo1,Campaign8,960.93,163.98
Order1188,Store1,2021-10-27,Product56,Customer3825,Promo2,Campaign2,971.65,74.07
Order1189,Store3,2022-05-12,Product73,Customer3113,Promo1,Campaign4,196.2,126.07
Order1190,Store3,2022-08-14,Product282,Customer708,Promo5,Campaign7,832.78,99.81
Order1191,Store6,2021-12-07,Product88,Customer1650,Promo5,Campaign6,201.49,103.87
Order1192,Store6,2022-02-07,Product52,,Promo5,Campaign9,234.18,147.6
Order1193,Store8,2021-10-15,Product125,Customer9342,Promo4,Campaign8,93.29,125.33
Order1194,Store7,2023-09-16,Product262,,Promo1,Campaign2,164.97,50.06
Order1195,Store5,2021-08-02,Product443,Customer5297,Promo1,Campaign4,635.9,14.85
Order1196,Store8,2022-06-16,Product373,Customer7516,Promo5,Campaign1,454.76,168.05
Order1197,Store8,2023-05-20,Product268,Customer6046,Promo2,Campaign7,793.03,176.98
Order1198,Store8,2023-01-12,Product63,,Promo1,Campaign4,338.68,32.9
Order1199,Store3,2021-07-30,Product36,,Promo4,Campaign8,968.94,61.9
Order1200,Store4,2021-06-20,Product9,,Promo1,Campaign2,59.37,56.47
Order1201,Store1,2022-06-22,Product330,Customer7476,Promo3,Campaign8,72.31,187.49
Order1202,Store6,2023-03-13,Product323,Customer773,Promo4,Campaign2,704.36,40.96
Order1203,Store2,2022-11-07,Product241,Customer7720,Promo2,Campaign8,888.66,33.31
Order1204,Store7,2022-01-25,Product285,Customer1214,Promo4,Campaign1,797.55,36.37
Order1205,Store1,2022-02-25,Product327,Customer1736,Promo4,Campaign2,494.92,145.97
Order1206,Store5,2021-03-03,Product90,Customer2392,Promo1,Campaign5,276.94,177.6
Order1207,Store5,2021-03-27,Product264,Customer4544,Promo4,Campaign1,23.32,78.67
Order1208,Store3,2023-10-10,Product299,Customer7398,Promo5,Campaign5,514.36,27.22
Order1209,Store5,2022-05-06,Product205,Customer4170,Promo4,Campaign5,480.88,117.14
Order1210,Store6,2023-06-15,Product291,Customer5654,Promo1,Campaign7,350.8,41.99
Order1211,Store5,2021-03-01,Product211,Customer592,Promo5,Campaign2,582.29,12.83
Order1212,Store1,2022-04-22,Product366,Customer7747,Promo2,Campaign2,731.53,177.25
Order1213,Store7,2021-11-16,Product278,Customer8213,Promo3,Campaign6,703.88,174.17
Order1214,Store4,2022-11-21,Product464,Customer1243,Promo4,Campaign10,270.62,195.18
Order1215,Store4,2021-02-21,Product207,Customer9814,Promo5,Campaign3,589.45,94.8
Order1216,Store7,2022-10-19,Product322,Customer8094,Promo5,Campaign8,157.29,58.8
Order1217,Store7,2023-04-08,Product358,Customer6122,Promo2,Campaign3,130.39,153.96
Order1218,Store3,2021-04-29,Product405,Customer6911,Promo2,Campaign10,788.0,36.1
Order1219,Store7,2022-12-22,Product94,Customer6289,Promo3,Campaign4,696.81,48.66
Order1220,Store5,2022-05-21,Product199,Customer673,Promo3,Campaign7,770.25,51.14
Order1221,Store5,2022-09-29,Product351,Customer9190,Promo1,Campaign1,160.94,190.32
Order1222,Store4,2021-06-02,Product169,Customer6398,Promo3,Campaign1,915.47,145.96
Order1223,Store7,2023-11-08,Product297,Customer2161,Promo3,Campaign9,141.78,26.74
Order1224,Store3,2023-12-24,Product433,Customer8510,Promo5,Campaign6,871.34,18.57
Order1225,Store5,2022-05-12,Product227,Customer8689,Promo4,Campaign5,358.86,168.56
Order1226,Store3,2021-03-20,Product4,Customer2669,Promo4,Campaign2,114.38,160.45
Order1227,Store6,2021-02-28,Product98,Customer9957,Promo3,Campaign2,293.9,134.2
Order1228,Store1,2023-02-02,Product193,Customer5707,Promo1,Campaign7,189.63,39.22
Order1229,Store6,2023-04-06,Product266,Customer2258,Promo1,Campaign6,495.76,96.06
Order1230,Store5,2023-12-21,Product350,Customer8221,Promo4,Campaign8,950.25,120.55
Order1231,Store5,2021-09-01,Product224,Customer7460,Promo2,Campaign3,334.59,186.43
Order1232,Store5,2021-07-27,Product67,Customer2131,Promo5,Campaign3,615.98,33.88
Order1233,Store4,2023-05-06,Product138,,Promo3,Campaign5,892.8,103.09
Order1234,Store4,2022-08-23,Product329,,Promo5,Campaign10,633.77,31.55
Order1235,Store5,2022-10-07,Product401,,Promo3,Campaign4,368.58,88.77
Order1236,Store5,2021-02-08,Product239,Customer4991,Promo3,Campaign8,990.93,40.03
Order1237,Store1,2022-04-23,Product451,,Promo4,Campaign6,195.54,167.24
Order1238,Store1,2021-01-20,Product475,,Promo5,Campaign8,528.02,50.95
Order1239,Store3,2021-08-09,Product309,,Promo5,Campaign7,798.74,83.42
Order1240,Store7,2021-10-02,Product419,,Promo2,Campaign2,10.64,81.56
Order1241,Store3,2022-04-08,Product4,Customer4786,Promo2,Campaign9,705.02,173.26
Order1242,Store4,2021-09-08,Product324,Customer2478,Promo5,Campaign6,273.83,151.56
Order1243,Store2,2021-07-31,Product369,Customer3656,Promo2,Campaign6,178.03,11.52
Order1244,Store1,2022-11-18,Product352,Customer6185,Promo2,Campaign2,281.45,13.42
Order1245,Store3,2022-02-23,Product102,,Promo3,Campaign9,967.15,110.24
Order1246,Store7,2022-05-22,Product395,Customer9038,Promo4,Campaign1,893.02,85.54
Order1247,Store7,2022-10-08,Product44,Customer9847,Promo3,Campaign6,221.62,55.12
Order1248,Store1,2023-05-19,Product119,Customer4750,Promo2,Campaign8,125.86,158.52
Order1249,Store1,2022-05-07,Product188,Customer3087,Promo3,Campaign2,370.51,25.73
Order1250,Store6,2021-10-22,Product231,Customer302,Promo3,Campaign3,596.41,194.81
Order1251,Store8,2022-04-02,Product493,Customer7828,Promo1,Campaign10,868.47,4.82
Order1252,Store2,2023-01-10,Product454,Customer9938,Promo3,Campaign10,966.43,23.65
Order1253,Store1,2022-02-28,Product190,,Promo3,Campaign7,753.64,62.26
Order1254,Store6,2023-10-05,Product483,Customer5953,Promo4,Campaign1,603.02,101.83
Order1255,Store7,2021-10-19,Product110,,Promo5,Campaign5,150.91,43.23
Order1256,Store2,2021-06-05,Product416,Customer2531,Promo1,Campaign6,83.29,147.24
Order1257,Store7,2021-12-16,Product302,Customer6430,Promo1,Campaign10,600.07,71.51
Order1258,Store6,2021-08-31,Product279,Customer2673,Promo1,Campaign7,543.67,7.71
Order1259,Store7,2023-08-30,Product106,Customer2351,Promo1,Campaign10,847.63,175.54
Order1260,Store6,2021-09-15,Product165,,Promo4,Campaign10,329.38,188.77
Order1261,Store8,2022-08-08,Product126,,Promo5,Campaign7,49.29,123.71
Order1262,Store2,2021-02-04,Product346,Customer148,Promo4,Campaign3,429.47,161.31
Order1263,Store1,2022-03-06,Product98,Customer3357,Promo1,Campaign7,969.49,24.22
Order1264,Store1,2021-04-05,Product486,Customer2565,Promo5,Campaign1,797.62,53.76
Order1265,Store3,2021-08-08,Product331,Customer1840,Promo4,Campaign4,43.43,65.05
Order1266,Store1,2021-10-28,Product370,Customer8718,Promo5,Campaign7,875.93,192.15
Order1267,Store7,2023-11-27,Product442,Customer7086,Promo4,Campaign7,476.97,102.44
Order1268,Store8,2023-02-14,Product120,Customer5675,Promo5,Campaign4,371.12,1.48
Order1269,Store1,2022-02-04,Product341,Customer2369,Promo4,Campaign1,353.27,76.04
Order1270,Store1,2022-11-21,Product299,Customer3471,Promo1,Campaign8,599.19,1.55
Order1271,Store3,2023-09-20,Product344,Customer4452,Promo1,Campaign4,535.29,47.56
Order1272,Store8,2021-05-14,Product143,Customer9819,Promo1,Campaign2,660.06,90.94
Order1273,Store8,2022-10-23,Product195,,Promo4,Campaign4,577.91,64.68
Order1274,Store2,2021-09-15,Product130,Customer2300,Promo5,Campaign8,152.51,6.55
Order1275,Store3,2023-11-29,Product455,Customer4270,Promo5,Campaign8,264.66,23.27
Order1276,Store7,2021-11-01,Product389,Customer3503,Promo2,Campaign5,842.62,110.18
Order1277,Store8,2022-06-10,Product437,Customer551,Promo3,Campaign2,666.63,139.12
Order1278,Store7,2022-02-11,Product429,Customer2741,Promo1,Campaign7,453.92,80.91
Order1279,Store1,2023-06-05,Product104,,Promo1,Campaign3,190.78,146.3
Order1280,Store5,2022-01-13,Product93,,Promo1,Campaign6,17.61,32.67
Order1281,Store1,2022-04-14,Product297,Customer2095,Promo2,Campaign9,318.77,24.41
Order1282,Store3,2023-05-23,Product447,Customer4578,Promo2,Campaign5,64.3,167.89
Order1283,Store6,2023-09-17,Product480,Customer3886,Promo2,Campaign9,487.46,67.84
Order1284,Store6,2021-01-11,Product222,Customer1847,Promo1,Campaign4,823.58,86.45
Order1285,Store8,2022-11-06,Product200,Customer7778,Promo5,Campaign9,292.54,189.52
Order1286,Store3,2022-11-26,Product288,Customer6967,Promo1,Campaign1,849.28,84.82
Order1287,Store4,2023-08-31,Product362,Customer5338,Promo2,Campaign4,707.52,0.7
Order1288,Store7,2021-01-09,Product258,,Promo2,Campaign1,134.01,187.59
Order1289,Store6,2021-01-28,Product10,Customer7747,Promo3,Campaign9,648.12,2.82
